Row Labels,sample date,"1,2,3-Trichlorobenzene","1,2,4-Trichlorobenzene",Acenaphthene,Acenaphthylene,AGOC-3A,Alachlor,Aldrin,alpha-Hexachlorocyclohexane,Aluminium,Ammonium,Anionic active surfactants,Anthracene,AOX,Arsenic,Atrazine,Barium,Benzo(a)anthracene,Benzo(a)pyrene,Benzo(b)fluoranthene,"Benzo(g,h,i)perylene",Benzo(k)fluoranthene,Berilium,beta-Hexaxchlorocyclohexane,Bicarbonates,Biochemical Oxygen,Boron,Cadmium,Calcium,Carbonates,Cesium,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),Chlorides,Chlorodinine,Chromium,Chrysene,Copper,Cyanides,Dieldrin,Dissolved organic carbon,Dissolved oxygen,Dissolved silicates,Endosulfan (alpha),Endosulfan (beta),Endrin,Fecal coliforms,Fecal streptococci ,Fluoranthene,Fluorene,gamma-Hexachlorocyclohexane,Heptachlor,Heptachloroepoxide,Hexachlorobenzene,"Indeno(1,2,3-c,d)pyrene",Inorganic nitrogen,Iron,Isodrin,Lead,Macrozoobenthos,Magnesium,Manganese,Mercury,Methoxychlor,Methylosmoline,Metolachlor,Naphthalene,Nickel,Nitrates,Nitrites,Organic nitrogen,Orthophosphate-phosphorus,Oxygen saturation,"p,p-DDD","p,p-DDE","p,p-DDT",PAHs,PCB 101,PCB 118,PCB 138,PCB 153,PCB 180,PCB 28,PCB 52,Pentachlorobenzene,Petroleum hydrocarbons,Phenanthrene,Potassium,Pyrene,Selenium,Silica (SiO2),Simazine,Sodium,Sulfides,Sulphates,Tetrachloromethane,Total coliforms,Total dissolved phosphorus,Total dissolved salts,Total extractable matter,Total hardness,Total nitrogen,Total organic carbon,Total phosphorus,Trifluralin,Water temperature,Zinc
Decha,12/15/2012,,,,,,,,,,0.171,0,,,,0,,,,,,,,,,2.59,,0.57,42.85,,,25.76,9.143,19.35,,17,,9.49,1.54,,,12.63,,,,,,,,,0,,,,,,0.3923,,11.2,,9.14,0.3004,,,,,,4.2,0.716,0.013,,0.034,,,,0.0025,,,,,,,,,,,,,,,,,,,41.19,,,,258,,,4.48,,0.137,,3,188.9
Decha,1/20/2013,,,,,,,,,,0.169,,,,,0,,,,,,,,,,2.58,,0.3,57.14,,,12.5,4,34.71,,2.39,,7.27,,,,12.58,,,,,,,,,0,,,,,,2.399,,4.96,,12.51,0.305,0.015,,,,,4.79,0.853,0.013,,0.029,,,,0,,,,,,,,,,,,,,,,,,,39.35,,,,308,,,2,,0.092,,,139.64
Decha,1/25/2013,,,,,,,,,,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574,0.017,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0.141,,,
Decha,2/2/2013,,,,,,,,,,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.048,0.011,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0.52,,,
Decha,2/17/2013,,,,,,,,,,0.282,0,,,,,,,,,,,,,,3.83,,0.89,63.76,,,15,4,46.33,,5.4,,11.57,,,,13.49,,,,,,,,,,,,,,,4.742,,7.05,,13.2,0.886,0.015,,,,,9.589,0.557,0.022,,0.023,,,,,,,,,,,,,,,,,,,,,,,54.01,,,,988,,,2,,0.118,,,355.27
Decha,3/11/2013,,,,,,,,,,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.627,0.018,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0.118,,,
Decha,3/17/2013,,,,,,,,,,0.207,0,,,,0,,,,,,,,,,3.73,,0.73,49.05,,,48.17,11,34.57,,5.85,,23.89,,,,11.88,,,,,,,,,0,,,,,,6.115,,,,13.88,0.518,0.015,,,,,13.23,0.649,0.021,,0.062,,,,0,,,,,,,,,,,,,,,,,,,53.418,,,,434,,,4.343,,0.138,,,256.56
Decha,4/7/2013,,,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.448,0.067,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,,0.068,,,
Decha,4/18/2013,,,,,,,,,,0.163,0,,,,,,,,,,,,,,3.6,,0.37,46.6,,,37,6,19.54,,4.9,,7.1,,,,11.7,,,,,,,,,,,,,,,4.475,,5.3,,12.88,0.244,0.015,,,,,8.02,0.855,0.014,,0.019,,,,,,,,,,,,,,,,,,,,,,,54,,,,284,,,5.86,,0.058,,,111.5
Decha,5/18/2013,,,,,,,,,,0,0,,,,,,,,,,,,,,5.1,,0.23,65.41,,,12.5,6.6,58.26,,0,,2.35,,,,11,,,,,,,,,,,,,,,0.323,,0.94,,6.44,0.405,0.015,,,,,1.99,0.518,0.011,,0.104,,,,,,,,,,,,,,,,,,,,,,,48.9,,,,544,,,4.66,,0.26,,22.9,67.63
Decha,6/15/2013,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.546,0.021,,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46,,0.069,,21,
Decha,6/17/2013,,,,,,,,,,0,0,,,,,,,,,,,,,,5,,0.37,64.5,,,25.8,8,144.43,,8.5,,4.19,,,,10,,,,,,,,,,,,,,,0.79,,,,6.62,0.72,0.015,,,,,2.88,0.295,0.015,,0.078,,,,,,,,,,,,,,,,,,,,,,,45.7,,,,500,,,2,,0.144,,20,200.38
Decha,7/12/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.359,0.014,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,389,,,3.99,,0.229,,22.5,
Decha,7/18/2013,,,,,,,,,,0.075,0,,,,,,,,,,,,,,5.1,,0.21,53.17,,,31.3,6,57.12,,0,,3.15,,,,9.4,,,,,,,,,,,,,,,0.444,,1.1,,7.7,0.704,0.015,,,,,2.58,0.251,0.01,,0.097,,,,,,,,,,,,,,,,,,,,,,,96.3,,,,458,,,2,,0.213,,28,86.14
Decha,7/27/2013,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,7,49.6,,,,,,,,9.83,,,,,,,,,,,,,,,,,,,,,,,,,,,0.599,0.014,,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,445,,,2,,0.121,,19.5,
Decha,8/3/2013,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.027,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0.154,,,
Decha,8/18/2013,,,,,,,,,,0,,,,,0,,,,,,,,,,3.91,,,53.96,,,12.5,4.38,59.2,,,,,,,,8.94,,,,,,,,,0,,,,,,,,0.31,,7.7,0.583,,,,,,,0.52,0.02,,0.06,,,,0,,,,,,,,,,,,,,,,,,,27.69,,,,348,,,2,,0.12,,23,
Decha,9/7/2013,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,,3.11,,,,,,,,,,,,,,,,,,,0.673,,1.53,,,1.435,0.015,,,,,2.22,0.509,0.011,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0.045,,,86.79
Decha,9/19/2013,,,,,,,,,,0.037,0,,,,,,,,,,,,,,3.1,,0,56.5,,,49,5.3,75.16,,0,,1.96,,,,10.7,,,,,,,,,,,,,,,0.589,,1.11,,17.25,0.293,0.015,,,,,3.76,0.539,0.012,,0.01,,,,,,,,,,,,,,,,,,,,,,,60.84,,,,428,,,2,,0.015,,22.5,6.08
Decha,10/12/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.461,0.014,,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,14,
Decha,10/19/2013,,,,,,,,,,0.041,,,,,,,,,,,,,,,2.1,,,66.27,,,12.5,3.5,180,,0,,1.12,,,,11.3,,,,,,,,,,,,,,,0.262,,0.45,,16.68,0.627,0.015,,,,,2.82,0.921,0.015,,0.015,,,,,,,,,,,,,,,,,,,,,,,28.6,,,,616,,,2,,0.037,,5,188.5
Decha,11/9/2013,,,,,,,,,,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.631,0.019,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0.108,,4,
Decha,11/21/2013,,,,,,,,,,0.24,,,,,,,,,,,,,,,5.5,,0.43,69.62,,,12.5,6,160.94,,1.44,,2.35,,,,13.3,,,,,,,,,,,,,,,1.085,,0.97,,19.63,2.122,0.13,,,,,3.48,0.768,0.033,,0.062,,,,,,,,,,,,,,,,,,,,,,,35.5,,,,910,,,,,0.109,,4,439.8
Decha,12/9/2013,,,,,,,,,,0.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.791,0.022,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
Decha,12/13/2013,,,,,,,,,,0.752,,,,,,,,,,,,,,,4.6,,0.49,53.18,,,28.2,5.3,77.21,,0,,11.84,,,,12.5,,,,,,,,,,,,,,,0.838,,3.5,,8.32,0.381,0.02,,,,,2.53,0.505,0.019,,0.015,,,,,,,,,,,,,,,,,,,,,,,66.6,,,,304,,,4.2,,0.062,,6.5,267.2
Decha,1/18/2014,,,,,,,,,,0.457,,,,,,,,,,,,,,,3.6,,,,,,12.5,3.7,68.1,,,,,,,,14.5,1.2,,,,,,,,,,,,,,,,,,,0.52,,,,,,,0.932,0.019,,0.015,,,,,,,,,,,,,,0.2,,3.807,,,,,60.91,,,,,,,,,4,,0.077,,1,
Decha,1/23/2014,,,,,,,,,,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.974,0.017,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,0.084,,,
Decha,2/16/2014,,,,,,,,,,0.966,,,,,,,,,,,,,,126.9,3.7,,,52.32,,,14.7,3.8,87.81,,,,,,,,12.3,3.412,,,,,,,,,,,,,,,,,,7.8,0.256,,,,,,,0.95,0.012,,0.015,,,,,,,,,,,,,,0.2,,3.618,,,,,61.66,,41.4,,,,323,,162.856,4,,0.102,,1,
Decha,2/21/2014,,,,,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.947,0.008,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,0.015,,,
Decha,3/20/2014,,,,,,,,,,0.566,,,,,,,,,,,,,,,5.4,,,,,,36,10.3,,,,,,,,,12.6,2.777,,,,,,,,,,,,,,,,,,,0.103,,,,,,,0.735,0.016,,0.486,,,,,,,,,,,,,,0.2,,3.29,,,,,28.01,,,,,,,,,4,,0.66,,4.6,
Decha,3/26/2014,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.887,0.034,,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,0.092,,,
Decha,4/19/2014,,,,,,,,,,0.74,,,,,0,,,,,,,,,124.5,2.41,,,43.34,,,12.5,8.8,20.15,,,,,,,,9.8,3.104,,,,,,,,0,,,,,,,,,,21.02,0,,,,,,,0.719,0.018,,0.015,,,,0,,,,,,,,,,0.2,,2.814,,,,,20.92,,31.9,,,,234,,195,4,,0.267,,13,
Decha,4/25/2014,,,,,,,,,,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.719,0.032,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,0.285,,,
Decha,5/15/2014,,,,,,,,,,0,,,,,,,,,,,,,,,2.8,,,,,,12.5,3,,,,,,,,,12.8,2.606,,,,,,,,,,,,,,,,,,,,,,,,,,0.474,0.02,,0.015,,,,,,,,,,,,,,0.2,,3.28,,,,,28.08,,,,,,,,,4,,0.063,,15,
Decha,5/23/2014,,,,,,,,,,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.495,0.025,,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,0.173,,,
Decha,6/21/2014,,,,,,,,,,0.367,,,,1.61,0,,,,,,,,,155.6,2.8,,0,56.18,,,18.5,3.4,35.05,,0,,1.27,,,,11.7,6.02,,,,,,,,0,,,,,,0,,0,,15.86,0,0.02,,,,,1.25,0.842,0.023,,0.0105,,,,0,,,,,,,,,,0.2,,3.98,,,,,22.87,,39.9,,,,295,,205.71,4,,0.012,,23,2.94
Decha,6/27/2014,,,,,,,,,,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.447,0.016,,0.0105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,0.015,,19.5,
Decha,7/17/2014,,,,,,,,,,0.177,,,,1.88,,,,,,,,,,,1.5,,0.21,,,,47.8,8,,,0,,2.22,,,,7.9,2.086,,,,,,,,,,,,,,0.521,,1.52,,,5.325,0.02,,,,,3.44,0.293,0.027,,0.0105,87.09,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,4,,0.225,,20.1,129.5
Decha,7/23/2014,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.338,0.01,,0.0105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,0.066,,,
Decha,7/27/2014,,,,,,,,,,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214,0.012,,0.0105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,0.059,,,
Decha,8/16/2014,,,,,,,,,,0.112,,,,2.65,,,,,,,,,,,4.6,,0,,,,69.1,5.3,,,1.37,,2.08,,,,7.6,1.993,,,,,,,,,,,,,,0.392,,1.3,,,1.011,0.02,,,,,1.65,0.591,0.016,,0.0105,75.94,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,4,,0.084,,15,67.84
Decha,8/21/2014,,,,,,,,,,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.569,0.013,,0.0105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,0.303,,,
Decha,8/31/2014,,,,,,,,,,0.147,,,,,,,,,,,,,,,,,,,,,,6,93.93,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257,0.016,,0.013,73.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,0.065,,16.2,
Decha,9/20/2014,,,,,,,,,,0.244,,,,2.27,,,,,,,,,,147.668,3.3,,0,64.41,,,44.5,3.7,199.61,,1.04,,1.92,,,,6.6,2.098,,,,,,,,,,,,,,0.615,,1.93,,3.81,1.436,0.02,,,,,1.96,0.362,0.045,,0.026,67.25,,,,,,,,,,,,,0.2,,2.57,,,,,21.37,,37.5,,,,566,,176.61,4,,0.089,,16.5,61.98
Decha,9/26/2014,,,,,,,,,,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.624,0.028,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,0.091,,,
Decha,10/18/2014,,,,,,,,,,0.12,,,,1.62,,,,,,,,,,169.03,4.6,,0,96.79,,,39.6,4.9,199.1,,0,,3.44,,,,9.7,2.328,,,,,,,,,,,,,,0.382,,1.19,,20.41,2.147,0.02,,,,,3.26,0.992,0.026,,0,87.87,,,,,,,,,,,,,0.2,,6.17,,,,,55.3,,83.7,,,,724,,326.07,4,,0.066,,10.8,112.2
Decha,10/25/2014,,,,,,,,,,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.719,0.044,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,0.05,,,
Decha,11/20/2014,,,,,,,,,,0.393,,,,1.52,0,,,,,,,,,178.2,4.1,,0.22,74.77,,,31.1,5.3,113.56,,0,,4.3,,,,13.8,3.709,,,,,,,,0,,,,,,0.656,,1.15,,29.36,9.295,0.02,,,,,6.69,1.131,0.036,,0.019,,,,0,,,,,,,,,,0.2,,4.48,,,,,80.7,,35,,,,444,,307.85,4,,0.083,,4,225.38
Decha,11/27/2014,,,,,,,,,,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.729,0.037,,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,0.076,,,
Decha,12/10/2014,,,,,,,,,,0.543,,,,1.26,,,,,,,,,,,2.9,,0.22,,,,35.1,3.8,,,0,,4.63,,,,12.4,2.423,,,,,,,,,,,,,,0.646,,1.36,,,3.7,0.02,,,,,4.06,0.717,0.081,,0.02,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,4,,0.108,,,176.86
Decha,12/13/2014,,,,,,,,,,0.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.676,0.019,,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,0.18,,,
Decha,1/14/2015,,,,,,,,,,1.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.156,0.019,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.387,,,
Decha,1/17/2015,,,,,,,,,,1.32,,,,,,,,,,,,,,262.386,4.5,,,73.29,,,35.6,,127.07,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,14.27,0.759,,,,,,,1.438,0.018,,0.025,97.9,,,,,,,,,,,,,0,,5.56,,,,,58.077,,55.7,,,,525,,241.78,,,0.099,,2,
Decha,2/14/2015,,,,,,,,,,0.606,,,,2.25,,,,,,,,,,133,2.7,,0.54,57.8,,,31.2,2.8,52.81,,0,,12.63,,,,12.3,,,,,,,,,,,,,,,0.828,,1.9,,27.53,0.374,0.049,,,,,2.89,1.136,0.018,,0.023,97.24,,,,,,,,,,,,,0,,5.75,,,,,51.44,,41.8,,,,348,,257.86,2,,0.096,,5.2,181.77
Decha,2/20/2015,,,,,,,,,,0.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.103,0.02,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0.107,,,
Decha,3/12/2015,,,,,,,,,,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.926,0.022,,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0.112,,,
Decha,3/21/2015,,,,,,,,,,0.66,,,,3.05,,,,,,,,,,,4.3,,0.6,69.35,,,28.9,5.6,,,3.16,,15.31,,,,13.2,,,,,,,,,,,,,,,,,8.64,,28.53,0.299,,,,,,5.94,0.677,0.083,,0.066,104.77,,,,,,,,,,,,,0,,,,,,,,,,,,,,,290.89,2,,0.21,,5.5,160.94
Decha,4/10/2015,,,,,,,,,,0.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.591,0.024,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129,,,
Decha,4/18/2015,,,,,,,,,,0.245,,,,,,,,,,,,,,,1.1,,,37.98,,,28.1,6.9,,,,,,,,,11,,,,,,,,,0,,,,,,,,,,21.02,0,0.03,,,,,,0.741,0.026,,0.016,104.76,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,181.61,,,0.075,,13,
Decha,5/14/2015,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.392,0.012,,0.0136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,,,
Decha,5/22/2015,,,,,,,,,,0.112,,,,1.32,,,,,,,,,,144.6,4.1,,0.24,40.9,,,31.8,4.8,70.15,,0,,2.83,,,,11.4,,,,,,,,,,,,,,,0.431,,1.36,,10.09,0.543,0.017,,,,,1.47,0.531,0.02,0,,122.23,,,,,,,,,,,,,0,,4.98,,,,,62.7,,64.1,,,,372,,143.75,,,,,18.7,73.82
Decha,6/12/2015,,,,,,,,,,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.865,0.027,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,,,
Decha,6/18/2015,,,,,,,,,,0.057,,,,,,,,,,,,,,189.2,1.1,,,52.46,,,32.1,,28.2,,,,,,,,8.7,,,,,,,,,0,,,,,,,,,,10.06,0,0,,,,,,0.293,0.012,,0.034,103.1,,,0,,,,,,,,,,,,4.63,,,,,31.01,,36.9,,,,308,,172.5,4.81,,0.036,,24.1,
Decha,7/10/2015,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,0.014,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.098,,0.018,,,
Decha,7/18/2015,,,,,,,,,,0,,,,,,,,,,,,,,,,,,46.8,,,32.1,3.8,,,,,,,,,9.2,,,,,,,,,,,,,,,,,,,12.3,0.119,0,,,,,,0.5,0.009,,0.052,104.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.029,,0.14,,21.4,
Decha,7/24/2015,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157,0.022,,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.465,,0.092,,,
Decha,8/19/2015,,,,,,,,,,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.302,0.012,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,,0.119,,,
Decha,8/20/2015,,,,,,,,,,0.105,,,,1.53,,,,,,,,,,,2.3,,0.16,61.7,,,18.7,7,,,0,,2.15,,,,8.3,,,,,,,,,,,,,,,0.508,,1.58,,15.66,1,0,,,,,1.47,0.304,0.013,,0,99.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,0.137,,24.1,52.73
Decha,8/27/2015,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214,0.012,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,,0.135,,,
Decha,9/19/2015,,,,,,,,,,0,,,,2.12,,,,,,,,,,177.6,4.9,,0.22,34.7,,,45,5.1,91.04,,0,,3.41,,,,10.2,,,,,,,,,,,,,,,0.764,,1.83,,10.81,0.313,0,,,,,2.03,0.42,0.033,,0.03,101.39,,,,,,,,,,,,,,,7.37,,,,,68.88,,45.1,,,,434,,131.25,1.73,,0.072,,14.9,85.39
Decha,9/24/2015,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.337,0.021,,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,0.114,,,
Decha,10/14/2015,,,,,,,,,,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316,0.019,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23,,0.134,,,
Decha,10/17/2015,,,,,,,,,,0.354,,,,,,,,,,,,,,177.6,2.3,,,47.33,,,29.7,4.8,91.85,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,18.41,,,,,,,,0.595,0.028,,0.033,103.97,,,,,,,,,,,,,0,,4.15,,,,,64.42,,54,,,,408,,193.93,1.25,,0.081,,14.9,
Decha,11/14/2015,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,0,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.509,,0.122,,,
Decha,11/20/2015,,,,,,,,,,0.15,,,,,,,,,,,,,,,1.9,,,63.77,,,22.2,8.2,,,,,,,,,10.2,,,,,,,,,0,,,,,,,,,,28.25,0.263,0,,,,,,0.627,0.024,,0.016,88.55,,,0,,,,,,,,,,0,,3.56,,,,,41.15,,,,,,,,,1.179,,0.086,,9,
Decha,12/9/2015,,,,,,,,,,0.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.301,0.013,,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72,,0.062,,,
Decha,12/17/2015,,,,,,,,,,0.495,,,,,,,,,,,,,,,4.7,,,77.67,,,17.7,,,,,,,,,,13.9,,,,,,,,,,,,,,,,,,,28.26,0.445,0,,,,,,0.56,0.015,,0.026,108.17,,,,,,,,,,,,,0,,4.42,,,,,64.83,,,,,,,,,2.41,,,,4.7,
Decha,1/14/2016,,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972,0.019,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65,,0.071,,,
Decha,1/21/2016,,,,,,,,,,0.257,0,,,,,,,,,,,,,,3,,,54.19,,,47.2,3.6,,,,,,,,,12.6,,,,,,,,,,,,,,,,,,,13.65,,0,,,,,,0.754,0.019,,0.03,101.69,,,,,,,,,,,,,0,,3.16,,,,,25.95,,,,,,,,,1.837,,0.157,,6.1,
Decha,2/7/2016,,,,,,,,,,0.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.794,0.012,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,,0.091,,,
Decha,2/18/2016,,,,,,,,,,0.172,0,,,,0,,,,,,,,,207.5,4.2,,,34.78,,,19.8,4.5,36.83,,,,,,,,13.2,,,,,,,,,0,,,,,,,,,,15.48,,,,,,,,0.26,0.065,,0.029,108.2,,,0,,,,,,,,,,0,,12.16,,,,,36.56,,10.5,,,,289,,150,1.803,,0.196,,6.7,
Decha,3/13/2016,,,,,,,,,,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.462,0.017,,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.479,,0.123,,,
Decha,3/18/2016,,,,,,,,,,0.077,0,,,,,,,,,,,,,,3.4,,,,,,35.9,4.7,,,,,,,,,11.4,,,,,,,,,,,,,,,,,,,,,0.019,,,,,,0.505,0.018,,0.017,97.78,,,,,,,,,,,,,0,,3.73,,,,,34.57,,,,,,,,,1.8,,0.12,,8.4,
